Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate,Engagement Score
8,6.548838056591727,0.5089363381998852,Organic,2.056232295848163,3,1.0,32.33203545333131
4,0.0330794547489073,0.40060606662358,Paid,3.0874303947496866,1,0.978950631172576,30.83759500645024
2,6.522463361089198,0.4128279009878001,Paid,3.13472908934174,1,1.0,15.196614479501363
3,0.9502379676074756,0.6749435903943612,Social,6.768647664015889,2,1.0,30.095392736573967
2,0.1192563385447577,0.1384825835657882,Referral,2.3978668941651464,1,0.6889617019072625,34.6405915505397
4,5.647487726823695,0.4146077259684921,Paid,1.9058473068268649,3,1.0,18.396992691705883
4,5.982363412478176,0.5816827691183228,Direct,9.596402787921036,2,1.0,66.000627863821
5,2.7207376334149127,0.1970941858561585,Paid,3.0661904815955348,2,1.0,77.79490441705049
8,2.563003983168563,0.2297867603924758,Organic,3.557578956041571,0,1.0,123.86670784392368
6,5.03187011444407,0.4390520168533365,Organic,7.627249369788737,2,1.0,104.24251565205664
3,4.629680457464738,0.3932270111952051,Organic,4.8922728253032925,4,1.0,37.334034356897305
5,6.624702667977226,0.0989735521209851,Referral,3.697820895461828,2,1.0,186.81853703935056
6,2.413895549180618,0.3238137365682694,Organic,8.494369459113676,2,1.0,157.40362169997653
3,10.293154178752143,0.0454688413384311,Organic,2.584486542164076,2,1.0,170.53248085193368
8,16.676578005221405,0.457113916841628,Organic,4.645258794207658,3,1.0,81.30717557152491
8,0.3717434425666571,0.1799786380311665,Paid,2.5272739021265638,4,1.0,112.3466163795026
5,5.682248994688155,0.4243954333509234,Organic,7.652541274725932,4,1.0,90.16814819569716
4,2.078375277680307,0.1297754235630796,Organic,3.899837754426802,1,0.9072588206775948,120.21265925100118
2,1.470943949571676,0.267223946820285,Paid,0.1622241967655033,2,0.9208475562696392,1.2241441565834161
6,2.8485523519579004,0.1046891895551661,Social,2.3200799856834022,6,1.0,132.97960243220717
5,0.1727778826529062,0.1298485322612179,Organic,7.274261675277414,6,1.0,280.11565651384075
6,2.118460909557786,0.1213295606269264,Paid,0.6214393804722685,2,1.0,30.74147437085603
7,6.1412848195555725,0.1484813617535257,Organic,2.4297401190329477,4,1.0,114.55758113993909
3,0.7203408814556955,0.4546200272173321,Direct,0.5972109568466943,2,0.5954457521058805,3.950945764106404
9,1.6674161179313771,0.2334632302985037,Organic,0.6687278024410713,0,1.0,25.789435221016973
2,8.414388174881225,0.2866236216352397,Direct,1.4908518168339564,0,1.0,10.412853807570896
0,1.678807512550867,0.2284749019011779,Direct,4.35533648625104,5,1.0,0.01
6,1.331219326027739,0.0554645834345795,Social,1.303676062794639,1,0.9236440909788246,141.0379477893123
4,1.7423317648094274,0.3805690050809185,Organic,11.527988755485213,2,1.0,121.175818567217
6,2.198489264133348,0.5312608390308925,Paid,4.847626989220188,0,1.0,54.75855249707161
4,2.998946459123854,0.1781125343500077,Organic,3.6468587630375846,1,1.0,81.91010380451199
5,4.838723791718916,0.060373568498309,Social,1.0631686246859626,2,1.0,88.05917873255586
2,1.804999548893631,0.1650944177014403,Social,0.7426656513766793,0,0.5067471406596634,9.006859636038442
5,5.102701938468602,0.3042353489968824,Direct,2.9195322273948707,4,1.0,47.99147613387272
4,2.288911155869257,0.08517005200246,Referral,10.483249016169136,1,1.0,492.3543755026165
3,1.2396474992295952,0.4680926896523028,Paid,1.314910238019572,2,0.791080888425599,8.437242726197764
5,3.218402324477707,0.1592362837260543,Paid,0.9633956217072464,1,1.0,30.260505700216086
3,3.794591341484223,0.0653993611367414,Organic,6.725761861587455,2,1.0,308.53420014584447
3,2.449668622905966,0.0732664066351309,Paid,6.588457263636519,2,1.0,269.78400282972456
4,0.174842339151749,0.3031306066055693,Referral,4.141750495746263,3,1.0,54.663016297169484
8,0.5585654216493248,0.2255934209656989,Direct,2.1944381920768423,1,1.0,77.82922656017537
5,1.007667647571517,0.1972669265974934,Paid,4.980315119926041,2,1.0,126.24289686283691
4,0.9964722216984644,0.3973007259194012,Social,0.9578646333981452,0,1.0,9.6537239693588
4,3.3572483630891874,0.3450731382865402,Social,3.685738842650168,1,1.0,42.73414666585403
4,0.0555572588837508,0.3245316787423343,Paid,0.5897157824746674,0,0.7056912949703028,7.278514245019255
4,4.22785113296745,0.2464490582333947,Organic,3.5062918912319336,4,1.0,56.91899233076183
7,0.925052521430994,0.4474205357673033,Referral,6.881434054047324,2,1.0,107.67166174228485
8,1.1132860292244446,0.1402389003238588,Paid,10.689361396051789,1,1.0,609.7901036012951
7,2.2517558074535664,0.1823129803790099,Organic,2.2833955730612003,5,1.0,87.68213929693758
3,0.7297540991178249,0.6068149643939372,Organic,4.327456844547397,1,1.0,21.40428210477385
6,6.474709237640681,0.1757485586043958,Direct,1.99875712122725,3,1.0,68.24693362036793
6,0.26770299739031,0.6067441055476297,Organic,5.051853565517356,2,1.0,49.96701007386993
4,1.7630247698620878,0.0672906783100349,Referral,6.356847003247568,1,1.0,377.8838549169647
6,5.6798275382905,0.2160593989244398,Social,4.999269262996467,1,1.0,138.84041296652342
9,2.870118852175768,0.5445018184148691,Referral,2.0709453544220926,3,1.0,34.24038741001541
6,1.037330134457256,0.2107458765645879,Paid,1.4719408417148854,2,1.0,41.91660901297707
4,1.6381162146813129,0.4283895344935662,Referral,1.682743855803458,0,1.0,15.722277918206055
6,3.6796204292452632,0.4045878010817402,Paid,3.501575004176066,1,1.0,51.938036309754644
7,10.864867522175452,0.1432252017111178,Organic,0.8763341481513456,0,1.0,42.840025468787616
4,6.708671157209275,0.0429608516106988,Direct,2.245409438073943,2,1.0,209.07563570213352
3,1.2576249827315729,0.2196850701656845,Paid,4.9166524425419125,2,1.0,67.15137340558215
4,18.956373402507516,0.3642672659450486,Referral,4.051324810591934,2,1.0,44.49738812784891
5,0.010532457752953,0.2382337814747031,Paid,1.241465082383058,3,1.0,26.065605437192865
3,0.0840559121617255,0.2179265223522057,Organic,6.437025124606416,4,1.0,88.62278180087381
5,5.2090965913875245,0.0399058995383663,Direct,2.9079529918816545,2,1.0,364.36126453995763
3,0.6674164059171215,0.3035796154433492,Social,7.60231079157827,2,1.0,75.13669235524083
5,0.1880823282013257,0.3092658266608776,Organic,2.0179867557922098,3,1.0,32.635440346582705
5,0.8120740010475762,0.7176512708580046,Direct,2.110078023595672,3,1.0,14.71127699399821
5,1.6659011465218132,0.4396371262573429,Referral,6.297714088335935,1,1.0,71.63400207130766
6,3.934298460883349,0.2295460982021901,Paid,0.9724280171264016,0,1.0,25.427849174762155
6,2.9371766754884385,0.0889091895736608,Referral,4.991037439520588,2,1.0,336.8281037384582
6,0.8139352709639518,0.2313339352113561,Organic,0.584795041312509,3,1.0,15.17755526883377
5,2.099128686489322,0.342005755527716,Paid,1.8338637391838415,1,1.0,26.82042218652408
7,7.819763087115886,0.2533879069050832,Organic,2.3268445141423,2,1.0,64.29054044859134
3,5.062324477612394,0.3860187087147118,Paid,4.807228533875391,5,1.0,37.370069022676724
5,1.1710931324111644,0.3959378654818778,Paid,0.2271762181146282,5,0.9022687989511856,2.8788367281838836
7,12.096571373417795,0.3556515315128609,Social,5.320568408613318,3,1.0,104.73042311153785
2,3.699385188085178,0.2000056569628308,Referral,2.183559939559228,4,1.0,21.844981797190094
8,0.193453505923599,0.3638507279091349,Organic,8.151208131577496,3,1.0,179.23092784408252
4,0.1073812013426218,0.457315908772004,Social,1.911817525080417,4,1.0,16.73207319630823
2,0.5532398452142506,0.2708669114878799,Paid,1.891102757740841,4,1.0,13.973335332122762
5,3.9042703684723534,0.0457263251841346,Referral,0.8313538157920174,7,1.0,90.91538245138355
5,0.6090630941057577,0.079738207605602,Organic,3.59243448615355,1,1.0,225.27431142786082
4,2.149166170018913,0.4054584045873077,Social,9.977815435933367,2,1.0,98.44491044255649
6,0.2936989854592204,0.210092529827748,Direct,2.6787017991788407,3,1.0,76.51062954761139
8,7.61060227107874,0.6732497275434242,Social,3.676773623435404,0,1.0,43.69986393029923
4,1.2646033547143227,0.0840133147473704,Direct,0.6245901049899256,3,0.6865045767125265,29.74767226626302
3,7.162209391502939,0.2748224778379414,Organic,5.25174609512246,2,1.0,57.338783327024665
6,8.694490769755951,0.0407077590265927,Social,2.4686130541783182,2,1.0,363.86393544739343
4,0.0184425136751244,0.122493242907136,Paid,2.169641589663144,1,0.6357664989939598,70.85934770836242
2,1.8716200939376255,0.3910217757925533,Organic,1.5593810493571958,0,1.0,7.985929454038825
3,0.0748953204393462,0.4860433604584488,Referral,1.876248348494417,2,0.8214747837186611,11.59074670575496
1,7.180575793621854,0.1434882246068947,Referral,4.95867450843442,2,1.0,34.56805883736715
9,2.191971153262044,0.4205019160659644,Organic,5.958808885206228,2,1.0,127.5463510078351
5,0.2337030494668487,0.4472907566114953,Organic,0.5080472590105366,2,0.8295907304189468,5.6891611664335455
3,0.3505343857582071,0.1232859222178633,Organic,1.0826721140348392,2,0.8792416644563193,26.3553951892806
4,1.4511347842611515,0.2645538725114915,Organic,3.414649987381721,4,1.0,51.638803690762806
3,8.451964706190722,0.6403089465084102,Organic,1.106803014452858,2,1.0,5.195635873846036
4,3.541834955821728,0.21473731413204,Organic,1.3624445597008463,3,1.0,25.388813462537616
6,6.066210418524205,0.1897443288020604,Organic,1.6352087249378966,2,1.0,51.71775016871461
4,1.369280539273101,0.3047466995125148,Direct,4.297486205503022,3,1.0,56.41732073394009
2,0.1325256419394841,0.0832178984762634,Social,7.666113086233403,1,1.0,184.25192935898377
6,10.985852385657166,0.1314672613425625,Organic,2.7706624196436342,5,1.0,126.45953844854905
3,0.051966470052648,0.4298300925525387,Direct,3.510940806096003,2,1.0,24.514618454559624
6,8.849504758933142,0.469400322544622,Referral,4.926439721972666,1,1.0,62.98106523403826
2,1.379814998643565,0.5250144176201945,Paid,1.6580318876819835,5,1.0,6.326138498434287
8,0.0304249746815496,0.2386968629652156,Paid,4.599644029833717,3,1.0,154.16850791483608
3,3.5054041886748792,0.2329023102369724,Paid,10.701246877033787,2,1.0,137.85208751916883
6,11.81822947723746,0.3617205572550268,Organic,1.394191278306372,2,1.0,23.135994644369863
4,10.111340253657554,0.3092466560972909,Organic,4.384028095090415,2,1.0,56.71590783961361
5,0.5264084978789101,0.4329390616222542,Paid,3.529928500381019,2,1.0,40.7770364410423
6,0.599921437267227,0.2986858516961289,Paid,1.3322058798742389,3,1.0,26.77134552023386
1,2.500946700384018,0.2973542138727255,Social,6.189268016134992,1,1.0,20.82446210405528
5,3.042577619175269,0.1286062957892837,Organic,2.0002941390032265,1,1.0,77.7781266195797
7,4.034512070214015,0.0889846183936262,Referral,1.1898351192513972,2,1.0,93.60871385767904
6,0.599198061652949,0.3487899676378257,Paid,2.1228937320552683,2,1.0,36.528717779055356
6,9.583068225392362,0.2189591245135727,Direct,4.680731113726572,0,1.0,128.27314840612433
7,3.0544658988657574,0.0950856229877337,Organic,2.090078409432233,3,1.0,153.8770979514223
4,5.632872191711841,0.3699395473272994,Direct,0.3036339778352806,0,1.0,3.2930658958085846
3,2.330014977053331,0.5944725200577614,Social,10.392568134433894,0,1.0,52.455997672478325
8,1.6047241115953723,0.158088963896626,Referral,6.630967650916865,2,1.0,335.56625832314717
4,11.340735939506006,0.2494306054808704,Referral,3.827702721567264,3,1.0,61.39304822999473
5,2.617692748299745,0.17267918517115,Organic,2.3095305538347173,0,1.0,66.88344949959196
5,6.0493682908054245,0.2053852406541535,Direct,2.4707154583873843,1,1.0,60.158320554050945
3,9.191544926555451,0.2361805768081243,Organic,1.4194647546189094,3,1.0,18.040247539433757
9,3.375065557282668,0.1802800991837155,Paid,3.5114263916829342,1,1.0,175.30853637888978
8,2.3884559427432817,0.3377471012906647,Organic,13.10170749883212,3,1.0,310.3417825382444
6,0.0105510852324056,0.0551577931270375,Paid,2.999242420573353,1,1.0,326.26407042652374
3,0.12252736149803,0.3281001655872004,Referral,5.499781594807124,1,1.0,50.29752349116471
5,0.6726244135479404,0.1801822452483783,Direct,1.7943370501239757,2,1.0,49.8022824651927
5,0.6174158147360868,0.1351158260053037,Paid,3.791222908333405,3,1.0,140.30529406068936
5,0.8821420445120357,0.1839996435318296,Direct,2.009500279895774,0,0.9185157763855974,54.61609165658944
3,1.0912481740837556,0.5496981131528724,Paid,3.3734690324548766,1,1.0,18.420845617274512
7,1.33916832461364,0.3320137272273324,Organic,7.946062332655538,3,1.0,167.54053192437325
3,1.6369639717886528,0.4196094659538577,Organic,4.165342443792573,1,1.0,29.790136877922208
0,0.3123050531421921,0.124595629658025,Referral,7.741444370212606,5,1.0,0.01
6,0.1298561157860261,0.1357966348545507,Organic,7.932359789422225,1,1.0,350.49113517327277
6,3.36206253154693,0.452676351804457,Paid,2.590288205044874,1,1.0,34.342982424014096
4,2.3122549509387733,0.3535946864915339,Organic,9.217724024919452,5,1.0,104.28446313043113
5,1.7617391246438323,0.175431209822812,Paid,4.379389438283997,2,1.0,124.827854323277
9,3.0189740809274035,0.0535638721381472,Referral,4.150223524344443,1,1.0,697.3459137062567
5,5.275195876467303,0.2997235156339027,Paid,1.9775565629212544,2,1.0,32.999679817728094
4,1.6742386784765313,0.250898312790746,Organic,6.827932457727791,1,1.0,108.86577319003207
3,3.074297152821572,0.2057473431376883,Organic,4.61783193214629,1,1.0,67.3425622832853
6,9.209572123835027,0.2134456238026916,Organic,1.881230253928268,3,1.0,52.89176596210575
2,5.490711937660814,0.5228121747090315,Organic,4.962936050776239,3,1.0,18.995541235868643
6,1.6653818840660135,0.326730381950322,Paid,1.184025978696498,3,1.0,21.75317499882562
6,3.1045205024818285,0.1828669687649179,Referral,1.126836187614987,1,1.0,36.98232568218186
6,0.5846557706574569,0.2054051961440876,Organic,3.276582854840082,2,1.0,95.72080721468095
5,2.466504122123812,0.637414975557281,Paid,2.4202501843054898,3,1.0,18.99488643281017
3,11.942237387420583,0.4365236964828574,Paid,2.565022659563426,2,1.0,17.638064732088306
4,2.191395434130119,0.304550667591694,Organic,7.67990323253602,0,1.0,100.87864419988516
4,7.878234341689158,0.3419959151578064,Paid,3.753003660803476,1,1.0,43.90530394328524
5,1.5693774887834502,0.5464516489371513,Organic,2.41519210600602,1,0.8071798772471297,22.10886373939552
4,20.29051596751485,0.5998265113630471,Paid,1.2560125258109154,1,1.0,8.385838693469882
4,2.5969356927747747,0.4395666581661496,Social,4.364215257126293,3,1.0,39.72379699573743
5,0.1295649832261728,0.235495825966382,Organic,5.084662935600857,1,1.0,107.96654051903906
5,2.6511424487611697,0.2603724733628907,Referral,5.333400328035724,0,1.0,102.4286669802527
5,0.9629832374316678,0.6490498152126072,Paid,2.723776333086632,3,1.0,20.992798771727664
7,0.0990616466258721,0.4085191715078449,Organic,0.6749569461579713,2,1.0,11.575426919052365
3,5.158650845774077,0.0921416031075753,Referral,7.881332997406414,3,1.0,256.6150317641519
2,0.96777158015791,0.4593113230301331,Paid,1.1982549209270168,2,0.7983515279836428,5.227615420503819
4,4.776983692172547,0.2516890634125989,Paid,2.7548113764857844,2,1.0,43.791185231235374
4,1.0199490249380212,0.4009433676724242,Referral,5.406629207739436,2,1.0,53.949081113886585
6,0.6482295720674528,0.1145216880256525,Social,4.687511270810281,5,1.0,245.59726045464643
3,10.941551660638412,0.3227714538826968,Direct,1.7050178758726442,0,1.0,15.85729246061788
5,1.3465837124694973,0.2662777128391451,Referral,11.770410373742282,2,1.0,221.02756561302283
5,2.7592115781335544,0.3196425422903685,Social,2.701509939450489,2,1.0,42.26829766108532
5,2.8246832599874936,0.1746929548614235,Organic,3.851562971515453,2,1.0,110.24807384135023
5,2.4661716819766144,0.239871775942142,Paid,4.027801338903854,2,1.0,83.96738354551923
3,7.384592776879437,0.2476973584143268,Organic,4.7549377688515895,0,1.0,57.5996868576766
10,3.366635380115331,0.3153574378836405,Organic,4.844595688620649,3,1.0,153.6323696238993
5,1.551200197620049,0.3961615730975109,Paid,2.2504752838510163,1,0.9639583940439638,28.413502972978737
4,5.949785427940178,0.2781340490394902,Referral,0.1024967468490154,0,1.0,1.484062556569083
4,0.5992439939271695,0.5081174420644158,Paid,4.24509885973159,3,1.0,33.42824946992018
7,2.357345428762475,0.4061619691693701,Referral,1.00831585586234,1,1.0,17.38782344681586
3,9.020402227663716,0.2238464662626145,Paid,3.474143418527762,1,1.0,46.570620007089104
6,2.945670485773179,0.2478971086728327,Paid,5.012865629276329,4,1.0,121.3393448103623
2,5.094290217670685,0.1475449790109861,Organic,3.808265525754052,1,1.0,51.63175698937869
4,3.1801431894289616,0.2170554774745974,Organic,2.404854038515773,4,1.0,44.327776570226746
4,5.485971214112843,0.2245503973993592,Organic,2.870268266957929,2,1.0,51.13915942612569
4,8.67346170271399,0.4531543781855908,Referral,10.87521452849437,2,1.0,96.00566992633483
8,0.9561634266816345,0.1429454426656257,Organic,3.3205655366677083,1,1.0,185.84680457362126
5,0.5577639771078121,0.2768501626172008,Organic,1.0123783065646883,2,1.0,18.293866929933834
8,1.984891763847318,0.2326909713470265,Referral,1.4193554881997312,0,1.0,48.80795653379119
5,3.630600732162897,0.3218401099911595,Paid,6.435719679719504,1,1.0,99.99318233075867
7,0.7731710334056614,0.323819472218547,Paid,0.850059168760617,7,1.0,18.385714531794317
8,0.0123296533410498,0.2537494223050182,Organic,1.9567633132697824,4,1.0,61.701200570858134
3,1.2599175214031608,0.1861071842061517,Paid,4.600349270829492,2,1.0,74.16644845392426
4,10.407722317967677,0.6371709939400263,Social,3.230278393586456,0,1.0,20.28887913485595
6,3.5620104645813653,0.2608690962846379,Social,3.2525206830203324,4,1.0,74.81811018269781
4,1.5391114218091104,0.657824952020811,Referral,7.505771372074421,2,1.0,45.649931103355094
4,0.6417193995793353,0.3394171477614001,Organic,0.442690358641878,2,0.7280974498036679,5.227065331691207
6,1.3205874226021508,0.2014968299495101,Referral,4.71029677968767,1,1.0,140.26918266410289
2,0.5584084291420776,0.2157978363746436,Organic,9.481496265217338,3,1.0,87.88387699992178
4,0.3371749330126727,0.105208316842516,Organic,2.6292276378688078,3,1.0,99.97272982123421
2,7.117168285004063,0.3671610740184466,Organic,2.486024479708419,1,1.0,13.551873883850325
8,18.160451852270345,0.0467681827736806,Social,4.172996058069248,2,1.0,713.8279523909414
7,0.5377906942089077,0.329165577285202,Referral,3.188451160407148,1,1.0,67.81526173765685
2,0.1681957511196291,0.1464566122938103,Referral,5.286395629836016,0,1.0,72.20060371587519
5,1.200228943475778,0.2984945195173078,Referral,2.885891878746404,4,1.0,48.35078500692656
6,1.857790279151472,0.2979023107648042,Organic,3.578461975041217,1,1.0,72.08319673058399
7,0.6875650294695379,0.1552929640781339,Paid,0.9069009921692188,4,1.0,40.889552933193116
7,1.0761378205442549,0.1984549297684396,Referral,3.499397754210192,3,1.0,123.44248065469283
7,0.6726976910626894,0.4823176149293288,Referral,3.0685801185004933,1,0.6732597014944935,44.54509505899096
6,4.465121707627729,0.5043481115427707,Social,9.330936060862587,3,1.0,111.01590065444852
5,3.740410687343573,0.2796260039222932,Organic,5.779129043000279,1,1.0,103.34675984952875
5,3.023175302069043,0.3883170709045722,Social,4.013596729358284,0,1.0,51.68937531060299
8,1.4692374033679294,0.5820596108095488,Paid,4.59722819471983,2,1.0,63.195668400194876
7,7.192037334764249,0.2699882029916871,Referral,3.2527130177288006,0,1.0,84.34328149823887
4,10.473288301572392,0.1146796900847866,Paid,3.100182589977013,3,1.0,108.1436228824805
5,0.5721717997468876,0.5129802201867831,Direct,5.281506723271513,2,1.0,51.488658585982556
8,0.7569935947805884,0.1223749540370991,Organic,1.872851029204593,2,1.0,122.44361684200975
5,2.237309514480409,0.13193792822058,Referral,2.1384498644515704,2,1.0,81.04999711426458
2,0.2870576297399729,0.3901181300798986,Paid,0.650606254558485,4,0.5457149976799973,3.345432036574341
3,1.7204891311950972,0.1345764524904362,Organic,2.6458811049282445,0,0.8119214782667812,58.992408644995514
7,2.6153238136166,0.0671741332131045,Organic,3.2206689607432297,0,1.0,335.6255360230913
3,2.2148954185499536,0.2202787680475754,Social,4.280505960028006,2,1.0,58.306666509913164
8,1.2055037432136837,0.1108866391265293,Organic,1.0304380658620484,3,1.0,74.35172946201374
1,2.345579833860463,0.4249035159353122,Organic,3.4368864039875846,3,1.0,8.09862782983142
5,9.568020553552232,0.3424955183354964,Direct,5.221372646999953,1,1.0,76.23541562551605
3,0.6920812132130435,0.5602716235345413,Referral,1.481409147710582,1,0.9499333900576156,7.942272948422409
5,3.19116649539977,0.3486290499943658,Organic,7.746799377540058,0,1.0,111.11375595013175
5,0.1330994757452376,0.2740596645073301,Paid,2.1744932911487864,2,1.0,39.68189580885272
2,0.2061743081217886,0.6604173955309609,Paid,13.232337543027482,2,1.0,40.082649910709804
7,2.407736075953667,0.2489386030417552,Social,8.90209301899505,4,1.0,250.33136587716425
2,0.3325908242258265,0.0807760896825606,Referral,2.062910999240734,3,0.8543312905822645,51.08726822003152
4,0.0678007836675557,0.4019710464040092,Social,6.455193015115096,0,1.0,64.24540275213924
5,0.5644623912227609,0.2410755988150128,Organic,6.719267261321979,2,1.0,139.3701694727708
4,2.496187723971757,0.2909169666924556,Referral,2.5590962585576644,2,1.0,35.19662094759192
4,3.645515383931097,0.1487531233009969,Organic,4.180110232514984,1,1.0,112.413965436253
5,0.6787396975943406,0.1836841986608527,Organic,2.238174383324349,5,1.0,60.934521533200204
4,3.3102061587630187,0.2447353866690475,Referral,1.339127131483697,0,1.0,21.896939191095914
4,0.6044262715381051,0.0981240116291058,Organic,7.968969534138303,0,1.0,324.86298559785035
5,2.8515397980062964,0.1972199863338999,Paid,2.979776997666765,3,1.0,75.55449863468465
7,1.5928792854859526,0.2674938589803587,Social,4.330395961843382,2,1.0,113.33137436145573
6,3.1822116568480263,0.4121725826309859,Organic,7.607891075399051,3,1.0,110.75813894950876
6,15.926771740415504,0.1070391300000688,Organic,6.859443089780193,3,1.0,384.5110561899625
8,8.33301920812779,0.1851987388260235,Referral,2.4467876203579486,1,1.0,105.70348952884487
5,0.0128728524359084,0.1238344448806978,Direct,1.8906092468763869,4,0.7727292019889964,76.34616190946717
2,6.499937369653226,0.2744389337612435,Referral,0.4047934968683556,4,1.0,2.9599713566189405
4,0.2064133664911121,0.1819821045937318,Paid,6.306514257359112,0,1.0,138.62833879629358
6,9.175798091162696,0.1153339109908146,Organic,3.220545763646161,3,1.0,167.55200404611188
3,0.9931288578978288,0.3552349807529592,Organic,1.17510660337977,5,1.0,9.933909527904632
3,1.4439695490045374,0.3924375672430417,Referral,3.1101065597609128,2,1.0,23.785296908576417
5,0.2883375818769053,0.2654057645140849,Organic,9.132775394151604,0,1.0,172.06307147100296
5,0.3572722303609549,0.8372789670982311,Social,9.323700647889902,1,1.0,55.688579149092774
6,3.892000873623102,0.3220824275957473,Paid,0.957236745879176,1,0.9333454315028666,17.842144765388284
2,8.66506211499394,0.1213966782345111,Paid,1.853071683213492,3,1.0,30.53919915376554
6,2.830588805245083,0.3795624011830627,Social,9.508342454849432,1,1.0,150.31481035865662
4,3.774759197646052,0.2656786490856274,Social,2.309578139816675,0,1.0,34.782506526443605
3,4.306072469546409,0.2850878195525018,Referral,2.3699305851753545,2,1.0,24.94895308009371
4,0.9147462497295532,0.4885638818361327,Direct,0.6418503893183621,2,0.8123230595071986,5.264996639589028
2,0.1388532559193805,0.1629709534006467,Direct,2.9289846650388487,0,1.0,35.95486752296591
6,0.0056234990894558,0.0650513626063424,Direct,6.650157150739718,2,1.0,613.3859740883281
8,1.295346936524196,0.1714341502680031,Social,0.6353830897714244,3,1.0,29.66024594122605
5,0.8290959601958545,0.2868965943901216,Referral,1.3690577088126716,0,0.9127638120046248,23.869776232669896
6,0.1930323402653214,0.1324254541141408,Referral,7.420902774574396,1,1.0,336.2400468992072
5,0.593627553185843,0.3903570577810594,Organic,5.226329680314015,2,1.0,66.9529382169045
5,0.3988766065612935,0.3611420070943642,Organic,2.136764719363637,1,1.0,29.593441934038335
6,7.391022686603473,0.1390914452300858,Organic,15.11562813900987,0,1.0,652.0541906691897
4,0.4534009540217553,0.2624742448377101,Organic,5.131584712214298,1,1.0,78.21324947138639
4,2.3142893303364653,0.6694890729676181,Paid,9.482551429290195,1,1.0,56.66545152070823
5,2.697607378208137,0.4206526842392448,Organic,3.317982820838953,2,1.0,39.44850764722401
5,2.3524304564275127,0.2332719926070819,Direct,1.988241410263724,1,1.0,42.62637644628589
4,0.3129379752760352,0.3349952134730175,Social,2.7098624527382515,5,1.0,32.367028921626904
4,1.1516907757504584,0.1765512890428144,Organic,0.8795692725495569,3,1.0,19.937790441365916
7,0.1578941438794273,0.1986016881697558,Organic,6.142262985453344,1,1.0,216.50282689592498
5,1.510904191450319,0.8022572727777446,Social,2.6081878844526334,2,1.0,16.26530844626696
4,0.6269784332082312,0.0684040135876496,Social,3.942621233011183,3,1.0,230.55911700228225
3,2.47409326570813,0.3498619563283199,Direct,2.251743353465984,2,1.0,19.318272700729604
9,3.540850805428382,0.3265002536543597,Direct,3.8660646362749658,3,1.0,106.57831453279358
6,2.278629382245516,0.3072081018768094,Direct,0.5650352933988542,3,1.0,11.045554530240226
6,1.7087384404154853,0.3014685006534792,Paid,4.281419172824501,3,1.0,85.22127408423505
4,1.4698032227730966,0.5406330825434965,Organic,1.3876940514165832,2,0.829870487056174,10.277178211795329
7,5.529633934599479,0.2124949419862324,Social,2.5135525049785223,1,1.0,82.81134750684858
6,0.7429545429547282,0.3351917852242061,Organic,2.22382933077313,2,1.0,39.81698982737244
6,3.975240397675438,0.0157496476391412,Social,4.135313164086307,0,1.0,1575.402640712487
2,4.250042050773492,0.1416490063719018,Paid,0.8462770063357504,2,1.0,11.958929653821025
6,1.6300464839700992,0.3021869407952687,Social,2.2048240307926585,2,1.0,43.78735235659487
4,1.0584782205954224,0.1246435929296445,Organic,7.48681021234466,1,1.0,240.27297818839725
7,1.9077013994495915,0.3504420894002293,Paid,1.1591949069823952,2,1.0,23.164651208604102
8,0.293546152946259,0.3577999935066974,Paid,0.7604464608256516,2,1.0,17.0127160341224
6,0.1410548062327919,0.3403555418307091,Direct,1.88778592987244,2,1.0,33.28906905323282
3,0.3550103649974344,0.2422360381030474,Organic,1.6290486586855275,4,1.0,20.185139976396027
4,0.6216077274907325,0.2274682833882913,Direct,10.701881014193836,2,1.0,188.2011773330717
5,2.104607725298492,0.0551352677483906,Social,5.552082709406462,3,1.0,503.50648565627284
3,5.6741421811595085,0.2938341582296436,Referral,0.7069602714847966,1,1.0,7.227951878817415
5,0.8061583425948793,0.3672433917064304,Social,2.718768738666579,3,1.0,37.025897359426516
8,8.20759078048755,0.3005060925855257,Referral,3.898192482349903,1,1.0,103.78673074938955
8,9.2971452367924,0.3386426942721459,Organic,2.609908537990695,2,1.0,61.66574706639383
5,9.575577611358677,0.0572501969317001,Organic,0.3111818810332261,0,1.0,27.187363372607113
5,5.452390233897376,0.4196535500650654,Social,4.54731004278125,2,1.0,54.189334859388296
8,1.3568449811635046,0.1610205601721828,Referral,1.1190872957274265,2,1.0,55.60972190039642
5,0.2263823728717604,0.2173940599190213,Organic,0.4777169693019915,0,0.964732246007231,10.997351022377055
4,2.523680104043567,0.5042308604433876,Referral,0.5612434233861368,2,1.0,4.462273491492496
3,2.453964944866007,0.3210093005692513,Paid,2.4182896366073687,0,0.9136635951821276,22.610182913569552
7,5.690875335994204,0.6080117777175943,Organic,3.524968989875394,2,1.0,40.59273841627547
4,16.557678460007878,0.2070175604007096,Paid,0.5426622890887459,5,1.0,10.495338307307883
4,2.128789027184282,0.2956884175138657,Organic,2.387569745326745,1,1.0,32.308454777516395
5,1.270294768929168,0.3168090943741579,Organic,1.4770532905622755,2,0.810643693972223,23.321409249158833
3,0.6170225183853382,0.2220046802721176,Paid,5.813268149103353,3,1.0,78.56602154843576
